 Манара "Слуга воды"|<p><b>Общее значение:</b>Посланник, чарующий принц, спутник в путешествиях.</p><p><b>Состояние:</b>Сострадание, дружба, взаимопомощь.</p><p><b>Физическое состояние:</b>У кого-то могут быть сложности со здоровьем. Напоминаем, что мужские и женские роли могут меняться.</p><p><b>Совет:</b>Исполняйте свою миссию, какой бы она ни была. По этой карте в ситуации могут присутствовать астральные вещи — алкоголизм или наркотики. И вам придется действительно серьезно подойти к решению чужих проблем.</p><p><b>Предупреждение:</b>В правильном ли направлении Вы действуете, надо ли вытаскивать эту рыбу из воды? Что Вы будете делать с ней после?</p><p><b>Положительный аспект карты:</b>Какую бы задачу ни задала судьба и какие бы обстоятельства ни возникли в жизни, плечо друга и его помощь всегда ожидают своего часа. И как говорится, все будет хорошо.</p><p><b>Отрицательный аспект карты:</b>Возможность расслабиться и переложить часть ответственности и груза со своих плеч на плечи друга реально существует. Правда, есть стремление переложить на чужие плечи и те заботы, с которыми вполне можно справиться самостоятельно.</p><p><b>Развитие ситуации в положительном значении:</b>Человек получает передышку, небольшой отдых, который рекомендуется использовать с толком – посмотреть, все ли в порядке и что на самом деле происходит, обсудить происходящее с теми, кто готов помочь и выстроить схемы поведения. Дел хватает, и от того, насколько грамотно они будут сделаны, зависит личное благополучие.</p><p><b>Развитие ситуации в отрицательном значении:</b>Предательство и разочарования. Тот, кто должен был поддержать, бросил в трудную минуту, оставив один на один с ситуацией. Но не стоит огорчаться. Дело не в том, что он – плохой друг, просто вы его считали хорошим.</p>
 Манара "Четверка земли"|<p><b>Общее значение:</b>Скандал в общественном месте. Тайное становится явным. Желание отстоять себя, свои отношения наперекор общественному мнению. Защита своих прав.Карта при наличии дополнительных уточняющих карт может говорить об опасности или измене.</p><p><b>Состояние:</b>Отчаянный страх потери. Отстаивание своих претензий на обладание предметом желания. Попытка сохранить свою власть, семейные отношения, свою собственность. Отсутствие самоконтроля.</p><p><b>Физическое состояние:</b>Невозможность прогнозировать ситуации и управлять ими. Скандальность и неожиданность поведения. Кто-то перестает контролировать себя.</p><p><b>Совет:</b>Боритесь за то, что считаете своим. Отстаивайте свои интересы.</p><p><b>Предупреждение:</b>Возможна измена. Не рассматриваете ли Вы партнера как свою собственность?</p><p><b>Положительный аспект карты:</b>Человек не готов смириться с несправедливостью, которая допущена в отношении него. Он будет всеми силами отстаивать свои права на то, что считает принадлежащим ему.</p><p><b>Отрицательный аспект карты:</b>Человек не ищет правых или виноватых. Он считает, что он всегда и во всем прав. Такая позиция может восприниматься окружающими не как норма, а лишь как каприз, независимо от формы и намерения.</p><p><b>Развитие ситуации в положительном значении:</b>Человек не добьется правды и не получит того, к чему стремится. Его поведение – ошибка, а цель – иллюзия, которой достичь невозможно. Во всяком случае, не теми средствами, которыми он предполагает это сделать.</p><p><b>Развитие ситуации в отрицательном значении:</b>У человека в голове зарождается план мести. Он хочет, чтобы обидчик понес самое жестокое наказание. И больше всего хочет, чтобы оно пало на голову обидчика из его рук. Но его желаниям не дано сбыться, они станут лишь болью и злобой в его душе.</p>
 Манара "Семерка земли"|<p><b>Общее значение:</b> Эта карта о том, что при вступлении в брак кто-то дает надежду на любовь, а кто-то — многое обещает. В итоге обещания не выполняются, надежды не оправдываются, но людей так крепко держит материальный план бытия, что они продолжают оставаться вместе.Связь с прошлым, которое притягивает к себе. Жизнь на тонкой грани между мифом и реальностью. «Сегодня и сейчас» менее интересно, чем воображаемое. Сознательное ограничение сексуальной жизни ради другой деятельности. Сублимация.</p><p><b>Состояние:</b>Угнетенность от взаимоотношений, переосмысление безысходности положения. Осознание однобокости своей жизни. Листы, которые читает женщина, — отдушина в ее беспросветных буднях.</p><p><b>Физическое состояние:</b>Белые одежды и покрытая голова женщины намекают на невинность. Отсутствие, сознательное избегание или ограничение близости.</p><p><b>Совет:</b>Сознательно ограничьте себя (в том числе во взаимоотношениях), переосмыслите ситуацию.</p><p><b>Предупреждение:</b>Не загоняете ли Вы себя в угол?</p><p><b>Положительный аспект карты:</b>Умение подчиняться, приносить в жертву собственные интересы, способность воспринимать пожелания людей – прекрасные качества, которыми обладают немногие. И все же это не компенсирует того негатива, который представлен в отрицательном аспекте ситуации.</p><p><b>Отрицательный аспект карты:</b>Человек полностью забыл про себя, свои интересы и про свои желания. Его воля и чувства уже не принадлежат ему, а являются собственностью того, кому он покорился. Он раб. Слуга. Он почти потерял свое «я».</p><p><b>Развитие ситуации в положительном значении:</b>Человек не сделает ничего такого, чтобы хоть как-то изменить свое состояние или положение вещей. Как он сидел в рабстве – так и будет сидеть. А разговоры о свободе и стремление как-то выразить свое недовольство – лишь игра, которая направлена на то, чтобы произвести впечатление на окружающих.</p><p><b>Развитие ситуации в отрицательном значении:</b> Человек, поняв, что он может стать свободным, всячески старается возместить себе все те годы, которые прошли в заточении. И прошли они по вине того, с кем сейчас идет борьба до последнего вздоха. До тех пор, пока враг не запросит пощады.</p>
 Манара "Пятерка земли"|<p><b>Общее значение:</b>Карта указывает на то, что человек подавлен и растоптан. Все его естество противится тому, что с ним произошло, но сделать он ничего не может. Он полностью дезориентирован, а заниженная самооценка не позволяет взять себя в руки.Такое состояние чаще всего возникает после морального или физического насилия над человеком.</p><p><b>Состояние:</b>Униженность, стыд, растерянность. Девушка не позволяет себе встать. Корни кроются в Четверке Земли: после унижения я никого не достойна. Комплекс «я лишняя». Ощущение собственной неполноценности — как у нежеланного ребенка или изнасилованной девушки. Заниженная самооценка.</p><p><b>Физическое состояние:</b>Поиск удовольствия в самоуничижении.</p><p><b>Совет:</b>Уберите снобизм, опуститесь на землю. Не бойтесь запачкать руки и прикоснуться к «мусору», может быть, Вы потеряли крупицу золота.</p><p><b>Предупреждение:</b>Не слишком ли низкая у вас самооценка? Не слишком ли долго Вы роетесь в мусоре (неудачи, переживания, ошибки)?</p><p><b>Положительный аспект карты:</b>Человек способен оценить свое состояние – не причины и не способы выхода из ситуации, но лишь само состояние. И это дает ему пусть небольшую, но уверенность в себе и своих силах.</p><p><b>Отрицательный аспект карты:</b>Человек совершенно не готов бороться за свои права и свои интересы. Он уже решил, что он слаб и не может ничего поделать со своей жизнью. Он проиграл и теперь готов сдаться.</p><p><b>Развитие ситуации в положительном значении:</b>Ситуация, которая основана на состоянии полной подавленности и потерянности, приведет лишь к тому, что, переболев своей болью, он опять вернется в привычное русло. И будет продолжать делать то, что от него требуют, и то, что от него ждут. Прежние обидчики все так же будут использовать его в своих интересах.</p><p><b>Развитие ситуации в отрицательном значении:</b>Тенденция развития ситуации, которая демонстрируется перевернутой картой, гораздо более позитивна, чем та, что мы увидели в трактовке прямой карты. Человек не только захочет бороться за себя и свою честь, но и начнет предпринимать серьезные и весомые шаги, чтобы достичь этого. Его девизом будет: «Месть – это блюдо, которое подают холодным».</p>
 Манара "Шестерка воды"|<p><b>Общее значение:</b>Карта говорит о том, что человек проявляет к кому-то нескрываемый и неподдельный интерес, который чаще всего обусловлен первичными симпатиями и зарождающимися чувствами. При этом человек способен на нестандартные поступки, лишь бы привлечь внимание к своей персоне. Но они редко выходят за рамки благоразумности.</p><p><b>Состояние:</b>Раздумья и расчет: чем может быть полезен партнер для реализации моих чувств? Взаимный интерес и оценка — что эта связь может принести, чем будет привлекательна?</p><p><b>Физическое состояние:</b>Так как носорог является символом мужского эротизма, карта скажет об огромном сексуальном потенциале, но еще, скорее всего, не реализованном.</p><p><b>Совет:</b>Носорог является символом мужского эротизма. Поиграйте с носорогом — это может быть интересно. Во всяком случае, для вас в новинку.</p><p><b>Предупреждение:</b>Носорог является символом мужского эротизма. Не злите носорога. Излишнее любопытство может далеко завести: Вы его или напугаете — и он скроется, или спровоцируете на слишком активное поведение, а при его мощи это может быть опасно для вас.</p><p><b>Положительный аспект карты:</b>Человека пытливого и острого ума, который способен подсказать выход из самых сложных ситуаций или помочь достичь того, что хочет человек.</p><p><b>Отрицательный аспект карты:</b>Человек, полностью увлеченный своей целью, забывает о правилах поведения, которые может нарушать. Он не готов видеть угрозу, воспринимая мир лишь с положительной стороны и не желая видеть в этом сюжете того, что было бы неприятно.</p><p><b>Развитие ситуации в положительном значении:</b>Человек добился своего и получил внимание и расположение нужной ему персоны. Теперь настала очередь следующего этапа, а именно формирования отношений, которые еще только зарождаются.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человек лишится того, что для него действительно важно. Его холодность и отрешенность сделают свое дело, разрушив интерес к нему и желание общаться.</p>
 Манара "Десятка земли"|<p><b>Общее значение:</b>Есть материальный достаток — но внутренняя пустота вызывает скуку; есть комфортная удобная квартира — но этот комфорт больше похож на картинку из глянцевого журнала, он лишен той прелести, которую придают дому теплые искренние отношения; есть удобный и успешный муж или партнер — но нет любви; наконец, есть прошлый опыт — но нет мечты, нет животрепещущих планов на будущее, нет тех устремлений, которые помогают нам не стоять на месте, а двигаться вперед.Книжный идеализм, романтизм. Суррогат из сериалов и мелодрам. Юная богатая мечтательность. Материальный план полностью обеспечен, наступает время для удовлетворения интеллектуальных потребностей. Возможно, жизнь за чужой счет.</p><p><b>Состояние:</b></p><p><b>Физическое состояние:</b>Охлаждение. Отсутствие интереса к чувственным наслаждениям.</p><p><b>Совет:</b>Уйдите из материального в ментальный план (например, чтение). Повышайте свой уровень, совершенствуйтесь, учитесь решать проблемы с помощью своего интеллекта. Используйте полученный опыт и не стесняйтесь обращаться за опытом других.</p><p><b>Предупреждение:</b>Не слишком ли Вы отвлечены и заняты построением ментальных конструкций?</p><p><b>Положительный аспект карты:</b>Стабильность поведенческая и психологическая, которую дает подобное состояние, позволяет чувствовать себя вполне комфортно и уютно и не беспокоиться о завтрашнем дне.</p><p><b>Отрицательный аспект карты:</b>То, что человек воспринимает как данность, на самом деле плод серьезной работы и итог долгого пути, который прошли оба партнера. Это стоит ценить и не забывать о том, какой ценой и какими усилиями досталась эта стабильность.</p><p><b>Развитие ситуации в положительном значении:</b>Человек «дочитает книгу», то есть закончит очередную главу своей жизни, и начнет «читать» ее с самого начала. Так всегда происходит по стабильной схеме, когда, кажется, все завершено, но на самом деле это просто конец очередной главы.</p><p><b>Развитие ситуации в отрицательном значении:</b>Нужно быть готовым к новому этапу и новым впечатлениям. Возможно, его начало стоит отпраздновать романтическим ужином или поездкой в экзотическую страну. Ведь это не вторая жизнь старого романа, а новая жизнь нового.</p>
 Манара "Король воды"|<p><b>Общее значение:</b>облазнение. Король Воды — типичный донжуан, заманивший в свои сети не одну несчастную, сыграв на ее доверии. По его сценарию, женщина существует для того, чтобы ее соблазнить и бросить.Следует отметить, что подобный тип — как правило, мужчина, воспитанный только матерью. (Это совсем не обозначает, что он воспитывался в неполной семье, просто мать могла быть очень авторитарной и не допускать мужа до столь важного дела, как воспитание сына.) Такие экземпляры еще в детстве получают некий ключик, «отпирающий» сердце любой женщины. Он знает все подходы к ним, так как ему хорошо известны хитрости и уловки, которыми пользуются представительницы прекрасного пола, чтобы добиться своего. Это истинный игрок чувствами — и одновременно мститель за всю мужскую половину человечества.</p><p><b>Состояние:</b>Игра чувствами. Понимать чужое состояние и пользоваться этим в своих интересах. По существу, равнодушие и препарация чужих эмоций.</p><p><b>Физическое состояние:</b>Унижение женщины через секс.</p><p><b>Совет:</b>Соблазняйте, отлавливайте партнеров самостоятельно. Заманивайте их в свои сети. Играйте чувствами других, ловите наслаждения.</p><p><b>Предупреждение:</b>Осторожно, вас хотят соблазнить. Будьте бдительны.</p><p><b>Положительный аспект карты:</b>Способность завоевывать женские сердца, привлекать внимание и нравиться, использовать свой природный потенциал обаяния в полной мере и в полном объеме.</p><p><b>Отрицательный аспект карты:</b>Недальновидность и невысокий интеллект не позволяют надеяться на что-то большее, чем быть удобной игрушкой в руках людей более сильных и крепких. Роль лидера и ведущего явно не для него.</p><p><b>Развитие ситуации в положительном значении:</b>Получив свое и поняв, что больше здесь делать нечего, он идет дальше по жизни – искать новую жертву, а вернее, того, для кого он станет приятным и удобным предметом роскоши. Но не человеком с большой буквы.</p><p><b>Развитие ситуации в отрицательном значении:</b>По сути ситуация в данном случае не сильно будет отличаться от той, когда карта лежит в прямой позиции. Все тот же герой-любовник, плейбой, но только удачи поменьше, поэтому планка занижена и он может не выбирать тех, кому он будет приятен, а воспользоваться первым попавшимся вариантом.</p>
 Манара "Тройка воды"|<p><b>Общее значение:</b>Карта указывает на то, что человек готов окунуться в мир эмоций, переживаний и ощущений, который раскрыло ему его собственное «Я». Ему нравится то, что он испытывает и переживает. Ему никто не нужен, поскольку он наслаждается гармонией и чувствами, которые идут изнутри него. Он понимает, что не одинок. Он знает, что любим. И точно хочет, чтобы это состояние продолжалось как можно дольше.</p><p><b>Состояние:</b>Внутреннее состояние можно охарактеризовать как: Я слушаю себя, я плыву по морю моей любви в лучах света, который пронизывает меня насквозь. Все светло и спокойно. Упоение своими ощущениями. Гармония с окружающим миром, самодостаточность. Отсутствие напряжения, преодоление внутренних барьеров. Купаться в собственных чувствах.</p><p><b>Физическое состояние:</b>Такое состояние заставляет нас чутко прислушиваться к себе. Разве может быть что-нибудь приятнее удовольствия от одиночества?</p><p><b>Совет:</b>Будьте собой, погружайтесь в мир своих ощущений, проживайте их. Похоже, что Вы сейчас ни в ком не нуждаетесь.</p><p><b>Предупреждение:</b>Не заплывайте слишком далеко — Вы можете не совладать со своими подсознательными энергиями или теми ощущениями, которые встретят вас на глубине.</p><p><b>Положительный аспект карты:</b>Человек предельно открыт – он готов воспринимать каждый вздох, каждую каплю росы и каждый звук этого огромного и прекрасного мира.</p><p><b>Отрицательный аспект карты:</b>Человек настолько открыт всему и настолько всем верит, что он может стать легкой добычей тех, кто используют наивность и открытость людей, чтобы их обмануть. Но человека не пугают такие перспективы.</p><p><b>Развитие ситуации в положительном значении:</b>Перспективы такой ситуации можно высказать фразой: «Жизнь – полная чаша». У человека есть любовь, взаимопонимание и верные друзья.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человеку придется нелегко, поскольку одиночество и изоляция, в которую он попадает, пережить совсем не просто. Но в то же время он сможет уделить внимание себе, своим эмоциям и переживаниям, отделив важное от второстепенного, и тем самым познать себя.</p>
 Манара "Королева воды"|<p><b>Общее значение:</b>Любовь, верный друг, честность, ясновидение, чувствительность.</p><p><b>Состояние:</b>Грусть, переосмысление, серьезная внутренняя работа над своими чувствами, очищение, гармония, внутренний свет. Может указывать на конкретную личность.</p><p><b>Физическое состояние:</b>Очищение организма. В некоторых случаях будет указывать на начало месячных.</p><p><b>Совет:</b>Спокойно проходите через дождь, живите «здесь и сейчас», несите свое состояние. Все имеет свою ценность. Вода очищает, грусть делает нас мудрее, погружение в себя дарует ясновидение.</p><p><b>Предупреждение:</b>Есть ли в вас тот внутренний свет, который может согреть в сезон дождей?</p><p><b>Положительный аспект карты:</b>Чувственное и эмоциональное восприятие мира позволяет человеку видеть его во всех красках, тонкостях и нюансах. Ее сердце поет, когда радость переполняет душу. Тоскует и плачет, когда на душе пасмурно. Она вполне естественна в своих поступках и реакциях, не скрывая и не ограничивая себя.</p><p><b>Отрицательный аспект карты:</b>Отрицательным является то, что для человека весь мир может быть заключен в рамки эмоций и воспринят через понятия «нравится – не нравится», «тепло – холодно», «хорошо – плохо», что сильно смещает акцент восприятия окружающего мира, делая его несколько однобоким.</p><p><b>Развитие ситуации в положительном значении:</b>Что ожидать? Дождь пройдет, но не сам, просто в жизни появится что-то, что будет заботить больше, чем пасмурная погода. Это вполне естественный этап, поскольку Королева Воды может страдать, но не вечно.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человеку так понравится роль страдальца, что выйти из нее будет весьма проблематично. Во всяком случае, в одиночку и думать нечего.</p>
 Манара "Туз воды"|<p><b>Общее значение:</b>Новые впечатления, знакомства, связи. На возникновение новых ситуаций намекает стоящий на рейде корабль. Также Туз Воды может указывать на конкретный персонаж — девушку романтичную и эмоциональную. Она легко доверяется волнам своих чувств, не думая о возможных опасностях.</p><p><b>Состояние:</b>Внутренняя готовность к приключениям и новым чувствам. Выжидательная позиция с одновременной уверенностью в успехе.</p><p><b>Физическое состояние:</b>Привлекательность, внутренний магнетизм, неторопливость в движениях, томность.</p><p><b>Совет:</b>Пуститесь в новые приключения, нарабатывайте чувственный опыт.</p><p><b>Предупреждение:</b>Надо быть внимательней — один неверный шаг, и можно «вляпаться» в какую-нибудь историю с последствиями. Есть готовность, но отсутствует опыт и осторожность.</p><p><b>Положительный аспект карты:</b>Впереди лишь новое и неизведанное, которое манит и ждет. Все уже готово, и лишь нерешительность задерживает отплытие.</p><p><b>Отрицательный аспект карты:</b>Будущее неопределенно. Что ждет впереди – радости или разочарования, приобретения или потери, – сказать однозначно нельзя.</p><p><b>Развитие ситуации в положительном значении:</b>В дальнейшем можно ожидать шага вперед и развития ситуации. Она принесет много нового и неожиданного, но в целом позитивного.</p><p><b>Развитие ситуации в отрицательном значении:</b>Состояние ступора и застоя временное. Оно пройдет, поскольку всему есть начало и конец. И ничего не предвещает новых бед, если, конечно, человек сам не натворит новых глупостей.</p>
 Манара "Двойка воды"|<p><b>Общее значение:</b>Взаимное непонимание. Отношениям не хватает живых чувств. Один из партнеров пытается спровоцировать другого, истерично привлекая к себе внимание. Другой же может насильно удерживать любимого, пытаясь вернуть все «на круги своя». Это своего рода «спектакль с истерикой», подсознательная цель которого — расшевелить любимого и заставить его реагировать именно «по воде» — бурно, экспрессивно, естественно и живо.</p><p><b>Состояние:</b>В сюжете карты каждый хочет добиться своего. Женщина пытается изменить ситуацию, открыто убегая в свои чувства. Мужчина выступает в роли собственника, желая удержать партнершу от опрометчивых (на его взгляд) шагов и не пуская в водоворот эмоций. </p><p><b>Физическое состояние:</b>Если говорить о сексуальной связи и рассматривать интимную сторону взаимоотношений, то по этой карте в паре определенно нет гармонии.</p><p><b>Совет:</b>Нужно зайти в воду: сделав шаг, идите дальше.</p><p><b>Предупреждение:</b>Готова ли Вы окунуться в воду своих желаний и чувств? Что это — истерика ради привлечения к себе внимания или реальное желание?</p><p><b>Положительный аспект карты:</b>Коммуникабельность и открытость – вот, пожалуй, единственные положительные черты ситуации. И они будут оставаться таковыми лишь до того момента, пока человек готов вести себя подобным образом. Но затем его капризы моментально перечеркивают все его старания.</p><p><b>Отрицательный аспект карты:</b>Человек внутренне нестабилен. Он суетится и мечется, стараясь уловить нить своего желания. Он как бы раздвоился, стремясь к многому и не успевая ничего.</p><p><b>Развитие ситуации в положительном значении:</b>Человек наконец-то сможет взять себя в руки. Но это не произойдет в одночасье и чудесным образом. Лишь преданный друг сможет вывести его из такого состояния, проявляя такт и терпение.</p><p><b>Развитие ситуации в отрицательном значении:</b>Человек потеряет и тех немногих друзей, которые рядом с ним. Мало кто может вынести столь странное поведение и стремление быть правым любой ценой.</p>
 Манара "Пятерка воды"|<p><b>Общее значение:</b>Борьба. Психологическая игра. Пятерки всегда говорят о повороте, резкой и критической ситуации. В Эротическом Таро эта особенность числа 5 выражена особенно ярко. Опасения, столкновение с неприятными событиями. Ревность, часто без причины. Своего рода испытание любви партнера «на прочность». Методы разные, в том числе и не очень корректные. Лишь бы заставить партнера чувствовать, для этого можно даже сыграть на инстинктах.</p><p><b>Состояние:</b>Останется «на плаву» кто-то один. Другой после Пятерки Воды, скорее всего, будет «собирать себя по кускам» очень долго. Партнеры на самом деле далеко не безразличны друг другу, их связывают очень сильные чувства. Если любовь -- то насмерть, до полного подчинения. Если разрыв, то вместе с уничтожением партнера. Злость, агрессия. Разница в глубине эмоций.</p><p><b>Физическое состояние:</b>Интенсивный секс на фоне конфликта, может быть с элементами насилия. Возбуждающая обстановка.</p><p><b>Совет:</b>Погрузитесь в эту воду сами, ответьте на чувства партнера, не ждите, пока вас утопят. Направьте энергию от разрушения к созиданию, выстраиванию отношений.</p><p><b>Предупреждение:</b>Не утоните сами, топя другого. На самом деле ваша безумная ненависть — оборотная сторона любви.</p><p><b>Положительный аспект карты:</b>Наличие серьезных чувств еще никогда не считалось чем-то плохим для развития взаимоотношений между людьми. Вот только бы они хоть немного контролировали свои чувства, чтобы не стать заложниками собственных эмоций.</p><p><b>Отрицательный аспект карты:</b>Безрассудство и требовательность рука об руку изливают эмоции на головы тех, кто желает их видеть в своей жизни. Желание обладать и желание быть единственным может толкнуть человека на самые безрассудные шаги. Ревность никогда не бывает разумной.</p><p><b>Развитие ситуации в положительном значении:</b>Пережив этот бурный период, взаимоотношения пары вошли в спокойное русло, без всесокрушающих страстей и излишних переживаний.</p><p><b>Развитие ситуации в отрицательном значении:</b>Если не пережить ситуацию и не попытаться взять под контроль свои чувства, то пару ждет расставание. Такого накала страстей и взаимных претензий им долго не выдержать.</p>
 Манара "Девятка воды"|<p><b>Общее значение:</b>Карта указывает на изменения, которые произошли в жизни человека. Причем изменения весьма благотворны, поскольку прошлые отношения, которые доставляли больше проблем, чем удовлетворения, подошли к концу. Для этого этапа характерны удовлетворение, ощущение благополучия и свободы. Человек демонстрирует миру открытость и готовность к новому.</p><p><b>Состояние:</b>Счастье. Независимость от чужого мнения, свобода. Благополучие, удовлетворение, открытость.</p><p><b>Физическое состояние:</b>Облегчение, внутренняя свобода.</p><p><b>Совет:</b>Делайте что желаете, освободитесь от ненужного. Станьте собой. Развивайте себя, следуя собственному вдохновению.</p><p><b>Предупреждение:</b>Освобождаясь, не лишитесь главного.</p><p><b>Положительный аспект карты:</b>Это начало нового этапа в жизни человека. Он ощущает перемены, он понимает, что прошлое, какое бы оно ни было, уже за спиной. И готовность принять то, что принесет судьба и новый день, очень важна.</p><p><b>Отрицательный аспект карты:</b>Человек на какое-то время потерял контроль за происходящим. Новое и сильное чувство вскружило ему голову, заставив забыть обо всем на свете.</p><p><b>Развитие ситуации в положительном значении:</b>Новое входит в жизнь постепенно, но надолго и всерьез, изменяя привычный ход жизни. Ведь нового требуют новые отношения, и оно начнет формироваться во всем, что есть у человека.</p><p><b>Развитие ситуации в отрицательном значении:</b>Новое, так и не найдя места в жизни человека, пройдет мимо. Оно не будет уговаривать его и ждать – у времени свой черед. А человек так и останется со старым и будет искренне сожалеть об упущенной возможности.</p>
